episode,date,pnl,max_drawdown,peak_pnl,trades,investment,total_reward,return_pct
167,2025-09-02,-8207.21,31066.46,17791.53,68,1000000.0,-75.4303,-0.8207
168,2025-09-03,58735.36,68785.82,60838.12,78,1000000.0,-1314.7387,5.8735
169,2025-09-04,130496.7,45818.39,163084.04,22,1000000.0,-1710.126,13.0497
170,2025-09-05,20461.16,51807.21,23701.64,44,1000000.0,-1095.3814,2.0461
171,2025-09-08,95034.76,26172.61,95408.57,84,1000000.0,199.5772,9.5035
172,2025-09-09,-36711.21,38611.2,590.97,31,1000000.0,-117.2865,-3.6711
173,2025-09-10,92101.39,87563.51,98729.33,46,1000000.0,7.7513,9.2101
174,2025-09-11,127700.06,60279.86,157636.93,31,1000000.0,-861.967,12.77
175,2025-09-12,11483.75,46758.56,35844.96,22,1000000.0,38.2058,1.1484
176,2025-09-15,59560.88,22411.53,60622.88,48,1000000.0,-729.5316,5.9561
177,2025-09-16,31863.92,35583.94,35673.01,50,1000000.0,55.2758,3.1864
178,2025-09-17,-15188.94,89396.45,74207.51,34,1000000.0,-159.8019,-1.5189
179,2025-09-18,53522.94,115474.13,66257.02,94,1000000.0,-158.0399,5.3523
180,2025-09-19,4513.0,84620.9,27060.66,22,1000000.0,-80.898,0.4513
181,2025-09-22,76524.72,24161.15,83307.55,68,1000000.0,-390.5302,7.6525
182,2025-09-23,22525.43,49348.37,38191.48,132,1000000.0,36.2407,2.2525
183,2025-09-24,146528.06,39610.96,147923.51,96,1000000.0,-497.0237,14.6528
184,2025-09-25,99905.45,92832.36,133177.71,22,1000000.0,-1139.0771,9.9905
185,2025-09-26,98969.89,59391.3,122557.56,28,1000000.0,-1657.4733,9.897
186,2025-09-29,43191.89,29203.21,49765.09,78,1000000.0,-182.9317,4.3192
187,2025-09-30,1673.8,32709.83,26759.19,40,1000000.0,-20.7579,0.1674
188,2025-10-01,96136.57,97227.64,145054.25,22,1000000.0,-1429.521,9.6137
189,2025-10-03,9087.4,65863.14,40279.36,58,1000000.0,-625.982,0.9087
190,2025-10-06,53919.69,37147.06,71665.97,22,1000000.0,-176.4985,5.392
191,2025-10-07,-62636.77,73812.11,11175.33,74,1000000.0,-181.9422,-6.2637
192,2025-10-08,8922.23,192318.72,196533.01,22,1000000.0,-1161.676,0.8922
193,2025-10-09,43635.56,96041.85,55782.34,22,1000000.0,-1929.4315,4.3636
194,2025-10-10,11483.84,83432.47,36562.56,22,1000000.0,-472.0941,1.1484
195,2025-10-13,35388.32,33849.3,69237.62,129,1000000.0,-875.7497,3.5388
196,2025-10-14,-38861.26,80881.18,0.0,22,1000000.0,-826.4604,-3.8861
197,2025-10-15,65142.96,121531.7,76381.95,26,1000000.0,-1009.8622,6.5143
198,2025-10-16,64435.33,68826.35,112462.8,20,1000000.0,-21.1241,6.4435
199,2025-10-17,41424.43,107338.24,136164.8,36,1000000.0,110.6425,4.1424
200,2025-10-20,26563.56,26543.04,43929.74,23,1000000.0,-1423.2937,2.6564
201,2025-10-21,2708.14,9791.42,2718.16,21,1000000.0,-30.1421,0.2708
202,2025-10-23,182299.88,71317.67,202738.42,100,1000000.0,-422.3196,18.23
203,2025-10-24,64772.46,101525.75,124696.29,34,1000000.0,-1193.7877,6.4772
204,2025-10-27,11214.49,32533.01,26294.45,38,1000000.0,-46.5498,1.1214
205,2025-10-28,-16635.53,101007.43,84371.9,22,1000000.0,-1555.4255,-1.6636
206,2025-10-29,8086.31,82757.33,59900.83,22,1000000.0,-1399.7601,0.8086
207,2025-10-30,102780.89,39425.54,132886.87,22,1000000.0,-1513.8692,10.2781
208,2025-10-31,20358.84,60669.62,27118.0,22,1000000.0,-1255.4999,2.0359
209,2025-11-03,-14046.37,36843.86,890.69,22,1000000.0,-870.2652,-1.4046
210,2025-11-04,40656.71,21359.73,49376.11,22,1000000.0,-958.7523,4.0657
211,2025-11-06,65094.39,17970.0,65961.29,68,1000000.0,-1866.8863,6.5094
212,2025-11-07,27676.9,92962.68,66664.48,22,1000000.0,-42.8001,2.7677
213,2025-11-10,-4222.1,29590.03,20222.7,50,1000000.0,-1073.5708,-0.4222
214,2025-11-11,76219.84,18429.63,78512.18,60,1000000.0,159.2659,7.622
215,2025-11-12,88732.48,64743.93,153476.4,58,1000000.0,391.9067,8.8732
216,2025-11-13,116390.47,63255.29,151401.94,60,1000000.0,-934.161,11.639
217,2025-11-14,39447.6,59057.39,40395.14,58,1000000.0,-1984.6255,3.9448
218,2025-11-17,-38366.15,64154.44,9300.2,62,1000000.0,-276.452,-3.8366
219,2025-11-18,5862.73,41883.95,7427.07,22,1000000.0,-102.6353,0.5863
220,2025-11-19,-7001.29,69849.48,39948.38,22,1000000.0,-725.2627,-0.7001
221,2025-11-20,139078.82,37714.94,144825.24,28,1000000.0,12.0188,13.9079
222,2025-11-21,-12862.59,82109.43,250.19,22,1000000.0,-457.5629,-1.2863
223,2025-11-24,60309.05,21086.28,63035.81,46,1000000.0,-485.6165,6.0309
224,2025-11-25,30102.78,29236.04,36673.44,94,1000000.0,-80.779,3.0103
225,2025-11-26,13188.96,86328.01,37381.5,22,1000000.0,-47.6722,1.3189
226,2025-11-27,92781.14,68871.96,135433.58,56,1000000.0,-745.7662,9.2781
227,2025-11-28,-68660.19,70870.4,1128.91,22,1000000.0,-91.1752,-6.866
228,2025-12-01,38298.52,49918.29,57040.83,22,1000000.0,-336.3267,3.8299
229,2025-12-02,17618.38,25545.74,40203.72,58,1000000.0,79.0638,1.7618
230,2025-12-03,55155.64,72851.31,66717.81,52,1000000.0,-1473.5546,5.5156
231,2025-12-04,13469.8,72676.3,32784.65,22,1000000.0,-2.971,1.347
232,2025-12-05,10626.87,53679.57,14320.73,22,1000000.0,-1454.4327,1.0627
233,2025-12-08,57950.05,50402.28,91783.7,22,1000000.0,109.6797,5.795
234,2025-12-09,-58454.27,83396.75,20404.76,96,1000000.0,-244.1807,-5.8454
235,2025-12-10,5954.23,90794.31,96748.54,30,1000000.0,-1069.1139,0.5954
236,2025-12-11,44256.2,74921.01,57937.25,34,1000000.0,-1560.8488,4.4256
237,2025-12-12,12908.14,51945.53,33583.56,58,1000000.0,20.469,1.2908
238,2025-12-15,2445.97,35769.0,15141.09,18,1000000.0,-8.6931,0.2446
239,2025-12-16,16051.04,9980.72,20670.59,52,1000000.0,76.292,1.6051
240,2025-12-17,-79784.24,111488.09,31703.85,64,1000000.0,-129.5216,-7.9784
241,2025-12-18,42007.22,45426.4,61286.16,28,1000000.0,-18.2058,4.2007
242,2025-12-19,2726.48,70765.5,53600.67,58,1000000.0,-876.4297,0.2726
243,2025-12-22,-11263.14,46354.68,0.0,18,1000000.0,-264.1637,-1.1263
244,2025-12-23,15443.48,33319.47,22357.23,50,1000000.0,-16.0614,1.5443
245,2025-12-24,33128.39,112861.77,42547.96,46,1000000.0,-76.3741,3.3128
246,2025-12-26,-34739.85,91621.25,8360.95,20,1000000.0,-150.7432,-3.474
247,2025-12-29,42899.21,25314.93,53461.53,22,1000000.0,68.0411,4.2899
248,2025-12-30,-39418.62,53313.16,1302.58,30,1000000.0,-166.9321,-3.9419
