episode,date,pnl,max_drawdown,peak_pnl,trades,investment,total_reward,return_pct
73,2025-04-17,-4525.96,27575.38,22875.67,45,1000000.0,-47.1309,-0.4526
74,2025-04-21,-34224.23,45467.62,2286.72,82,1000000.0,-147.972,-3.4224
75,2025-04-22,-14450.74,14530.37,0.0,37,1000000.0,-202.3903,-1.4451
76,2025-04-23,-124937.84,164702.55,19934.84,29,1000000.0,-121.7639,-12.4938
77,2025-04-24,-127322.95,315458.78,123329.14,48,1000000.0,-189.4269,-12.7323
78,2025-04-25,-87768.7,177047.09,72863.2,9,1000000.0,-162.5266,-8.7769
79,2025-04-28,-22658.37,29986.12,1895.83,50,1000000.0,-103.7179,-2.2658
80,2025-04-29,-71678.9,101050.69,26724.77,9,1000000.0,-277.3555,-7.1679
81,2025-04-30,-32665.14,54350.31,107.49,14,1000000.0,-192.8466,-3.2665
82,2025-05-02,-38427.15,105226.9,4566.51,12,1000000.0,-141.9897,-3.8427
83,2025-05-05,-22541.11,25211.79,1000.29,4,1000000.0,-171.1863,-2.2541
84,2025-05-06,-31951.25,33377.64,0.0,57,1000000.0,-499.8101,-3.1951
85,2025-05-07,-133062.56,256266.33,61109.03,53,1000000.0,-161.382,-13.3063
86,2025-05-08,48617.71,38496.65,52238.57,23,1000000.0,-89.7861,4.8618
87,2025-05-09,-217759.67,230677.34,12917.67,11,1000000.0,-223.4753,-21.776
88,2025-05-12,38825.97,20419.21,40661.19,28,1000000.0,80.4156,3.8826
89,2025-05-13,-113711.92,126932.53,9598.49,25,1000000.0,-197.1727,-11.3712
90,2025-05-14,-55873.46,137194.38,74046.07,19,1000000.0,-78.0051,-5.5873
91,2025-05-15,172851.35,272482.01,291066.2,68,1000000.0,195.1854,17.2851
92,2025-05-16,-118634.45,155603.17,23114.26,9,1000000.0,-557.696,-11.8634
93,2025-05-19,-46797.3,68812.5,4623.38,23,1000000.0,-190.5786,-4.6797
94,2025-05-20,-33890.3,63793.47,8800.71,16,1000000.0,-190.6096,-3.389
95,2025-05-21,-14005.77,20774.08,3289.99,30,1000000.0,-133.51,-1.4006
96,2025-05-22,-70204.99,247588.05,36200.94,49,1000000.0,-179.5875,-7.0205
97,2025-05-23,-18678.95,27259.48,0.0,22,1000000.0,-137.2623,-1.8679
98,2025-05-26,-56948.2,68704.59,8583.46,29,1000000.0,-370.3354,-5.6948
99,2025-05-27,-70088.8,235008.97,149957.82,27,1000000.0,-115.5803,-7.0089
100,2025-05-28,-292383.52,301981.24,9584.71,58,1000000.0,-227.3076,-29.2384
101,2025-05-29,30395.78,160830.77,46377.32,29,1000000.0,-124.1669,3.0396
102,2025-05-30,-45438.68,114285.96,1945.57,29,1000000.0,-141.0353,-4.5439
103,2025-06-02,-3777.56,75148.43,18370.59,9,1000000.0,-116.2936,-0.3778
104,2025-06-03,-62520.55,69406.44,5153.26,33,1000000.0,-239.1896,-6.2521
105,2025-06-04,-105510.81,130009.15,0.0,17,1000000.0,-175.3464,-10.5511
106,2025-06-05,-14266.6,21207.44,0.0,0,1000000.0,-360.0129,-1.4267
107,2025-06-06,-1459.47,49233.52,45137.85,27,1000000.0,-2.7022,-0.1459
108,2025-06-09,-73785.74,79296.38,1229.95,11,1000000.0,-230.3284,-7.3786
109,2025-06-10,-16842.29,25855.7,8038.45,28,1000000.0,-323.4881,-1.6842
110,2025-06-11,8804.59,9993.11,16482.92,32,1000000.0,59.7513,0.8805
111,2025-06-12,-57729.42,106459.95,11134.55,10,1000000.0,-148.0515,-5.7729
112,2025-06-13,-44870.87,60899.87,0.0,29,1000000.0,-146.3713,-4.4871
113,2025-06-16,45777.26,41736.58,61075.45,9,1000000.0,119.7649,4.5777
114,2025-06-17,-62470.45,68972.6,4960.87,19,1000000.0,-300.5041,-6.247
115,2025-06-18,-59642.94,100778.04,2950.12,11,1000000.0,-164.7609,-5.9643
116,2025-06-19,-44947.97,51213.39,0.0,16,1000000.0,-208.1142,-4.4948
117,2025-06-20,47292.47,38701.95,56427.3,76,1000000.0,-83.1292,4.7292
118,2025-06-23,-14817.28,56317.22,41499.94,13,1000000.0,-56.9517,-1.4817
119,2025-06-24,-40541.67,88278.86,45650.77,25,1000000.0,-21.7685,-4.0542
120,2025-06-25,11283.68,23445.87,26725.04,26,1000000.0,-262.4681,1.1284
121,2025-06-26,41293.55,171612.72,103093.98,63,1000000.0,-13.5054,4.1294
122,2025-06-27,774.1,18575.12,6054.42,60,1000000.0,-128.9755,0.0774
123,2025-06-30,-58242.08,61787.37,3185.6,17,1000000.0,-492.5292,-5.8242
124,2025-07-01,-47566.18,48012.33,54.41,9,1000000.0,-301.4521,-4.7566
125,2025-07-02,-65167.53,104049.62,8078.87,9,1000000.0,-209.1286,-6.5168
126,2025-07-03,-23211.69,41675.54,0.0,14,1000000.0,-116.1994,-2.3212
127,2025-07-04,-5843.19,73946.83,61263.49,47,1000000.0,-93.7775,-0.5843
128,2025-07-07,-11899.04,14899.16,195.43,0,1000000.0,-227.472,-1.1899
129,2025-07-08,-9274.4,37967.11,2233.23,9,1000000.0,-268.5464,-0.9274
130,2025-07-09,27266.76,27974.83,55067.23,11,1000000.0,-89.5556,2.7267
131,2025-07-10,21042.53,82867.25,77144.45,43,1000000.0,-133.1345,2.1043
132,2025-07-11,-77545.9,115397.78,37240.48,22,1000000.0,-173.6908,-7.7546
133,2025-07-14,-22916.16,64256.56,11782.29,13,1000000.0,-178.0351,-2.2916
134,2025-07-15,489.44,47513.71,12297.18,43,1000000.0,-29.438,0.0489
135,2025-07-16,995.32,13681.21,8946.59,20,1000000.0,-38.0615,0.0995
136,2025-07-17,-40299.22,139728.49,53979.25,50,1000000.0,-116.1187,-4.0299
137,2025-07-18,-35998.77,91545.46,39805.64,12,1000000.0,-83.0255,-3.5999
138,2025-07-21,10875.21,23056.05,15316.2,20,1000000.0,27.5687,1.0875
139,2025-07-22,-36510.5,38389.51,1289.7,21,1000000.0,-210.7534,-3.651
140,2025-07-23,-510.72,13566.08,3084.29,21,1000000.0,-89.2462,-0.0511
141,2025-07-24,43960.13,108148.0,103577.71,35,1000000.0,71.6523,4.396
142,2025-07-25,-107572.54,126729.53,16784.29,9,1000000.0,-503.6361,-10.7573
143,2025-07-28,-73654.13,79888.49,4913.56,23,1000000.0,-195.3535,-7.3654
144,2025-07-29,8617.67,74408.03,8617.67,24,1000000.0,-185.5847,0.8618
145,2025-07-30,-96880.33,128192.18,31311.85,99,1000000.0,-196.6407,-9.688
146,2025-07-31,699.66,93550.72,76437.37,41,1000000.0,-8.8196,0.07
147,2025-08-01,-70553.72,100221.48,20832.38,16,1000000.0,-36.156,-7.0554
148,2025-08-04,-15250.31,63045.66,32476.24,15,1000000.0,-225.3028,-1.525
149,2025-08-05,-28568.05,29594.83,0.0,9,1000000.0,-253.5282,-2.8568
150,2025-08-06,-43880.23,118855.55,65046.09,9,1000000.0,-75.8395,-4.388
151,2025-08-07,109562.02,74047.59,112355.34,33,1000000.0,10.5162,10.9562
152,2025-08-08,4001.97,100609.61,46595.29,21,1000000.0,-80.717,0.4002
153,2025-08-11,47419.94,64097.95,61035.21,17,1000000.0,-56.8228,4.742
154,2025-08-12,-34662.4,50272.04,7453.53,10,1000000.0,-189.0125,-3.4662
155,2025-08-13,-89269.69,135806.96,11192.6,85,1000000.0,-143.6628,-8.927
156,2025-08-14,-10524.07,13353.84,2829.77,0,1000000.0,-279.9161,-1.0524
157,2025-08-18,-40485.1,44467.69,0.0,13,1000000.0,-208.1523,-4.0485
158,2025-08-19,33356.06,56899.76,57038.04,101,1000000.0,469.6216,3.3356
159,2025-08-20,11745.89,12181.71,15077.84,68,1000000.0,-10.6014,1.1746
160,2025-08-21,-10837.07,62422.62,26873.5,14,1000000.0,-22.7181,-1.0837
161,2025-08-22,-70455.37,99472.54,9156.13,9,1000000.0,-220.2971,-7.0455
162,2025-08-25,-5911.79,6980.82,0.0,30,1000000.0,-153.2931,-0.5912
163,2025-08-26,-39328.4,42914.72,0.0,19,1000000.0,-216.0048,-3.9328
164,2025-08-28,-6342.46,26234.63,2500.36,12,1000000.0,-91.4786,-0.6342
165,2025-08-29,-78462.64,81283.18,136.45,75,1000000.0,-312.5269,-7.8463
166,2025-09-01,-2891.09,8022.6,218.15,0,1000000.0,-153.7479,-0.2891
167,2025-09-02,-29109.21,41313.0,11817.32,11,1000000.0,-103.4278,-2.9109
168,2025-09-03,2597.39,99052.67,4902.66,92,1000000.0,-305.1704,0.2597
169,2025-09-04,59799.58,119534.45,92386.92,36,1000000.0,-79.56,5.98
170,2025-09-05,-51194.47,154580.52,85297.88,15,1000000.0,-113.3352,-5.1194
171,2025-09-08,-17239.66,51817.32,29981.01,13,1000000.0,-30.1471,-1.724
172,2025-09-09,-36857.07,38991.58,2134.51,9,1000000.0,-279.9625,-3.6857
173,2025-09-10,30896.12,56011.96,86908.08,22,1000000.0,-49.2809,3.0896
174,2025-09-11,22418.71,54321.01,53751.54,49,1000000.0,-94.7156,2.2419
175,2025-09-12,-8157.18,41947.91,15800.17,11,1000000.0,-61.4839,-0.8157
176,2025-09-15,-40961.3,43549.32,2588.03,23,1000000.0,-173.4715,-4.0961
177,2025-09-16,6329.57,7387.1,13716.67,32,1000000.0,-113.0138,0.633
178,2025-09-17,-24450.91,26264.96,0.0,4,1000000.0,-163.0793,-2.4451
179,2025-09-18,-6772.49,68487.62,14021.91,45,1000000.0,-278.7253,-0.6772
180,2025-09-19,-28228.16,60368.2,2698.04,9,1000000.0,-170.0338,-2.8228
181,2025-09-22,-10536.61,31093.82,0.0,19,1000000.0,-155.5903,-1.0537
182,2025-09-23,-34769.61,46887.82,10942.16,17,1000000.0,-457.4713,-3.477
183,2025-09-24,-54218.96,101665.56,8497.12,35,1000000.0,-145.8642,-5.4219
184,2025-09-25,-84004.86,135923.89,17967.38,9,1000000.0,-210.9863,-8.4005
185,2025-09-26,-59196.22,125196.9,11359.89,59,1000000.0,-163.2166,-5.9196
186,2025-09-29,-13296.02,61330.37,29875.94,21,1000000.0,-103.8304,-1.3296
187,2025-09-30,-43841.7,48400.97,2521.38,9,1000000.0,-269.923,-4.3842
188,2025-10-01,63801.2,110490.61,92019.45,37,1000000.0,-5.7974,6.3801
189,2025-10-03,-25763.69,91355.24,16181.04,39,1000000.0,-252.468,-2.5764
190,2025-10-06,4149.2,12718.9,7462.74,19,1000000.0,-53.3836,0.4149
191,2025-10-07,-15098.69,15115.64,16.94,14,1000000.0,-149.292,-1.5099
192,2025-10-08,-80999.93,158066.32,74007.19,26,1000000.0,-209.7889,-8.1
193,2025-10-09,-372.24,75990.45,12168.12,17,1000000.0,-75.2321,-0.0372
194,2025-10-10,-22157.53,27992.91,0.0,4,1000000.0,-173.7657,-2.2158
195,2025-10-13,-40896.37,59444.25,5073.06,53,1000000.0,-360.1433,-4.0896
196,2025-10-14,-21642.64,26418.56,1528.33,9,1000000.0,-198.9258,-2.1643
197,2025-10-15,11751.68,66803.3,12941.58,27,1000000.0,-60.5699,1.1752
198,2025-10-16,5938.9,11604.03,10741.65,6,1000000.0,-71.9575,0.5939
199,2025-10-17,-1324.2,20803.43,14488.41,18,1000000.0,-10.6348,-0.1324
200,2025-10-20,-79031.46,106532.77,4826.23,11,1000000.0,-236.2766,-7.9031
201,2025-10-21,-12998.27,19958.51,5377.52,9,1000000.0,-39.7427,-1.2998
202,2025-10-23,-73931.28,82947.42,0.0,73,1000000.0,-307.0818,-7.3931
203,2025-10-24,-47880.72,118067.71,13640.42,16,1000000.0,-108.6646,-4.7881
204,2025-10-27,-2312.22,13193.84,4747.52,2,1000000.0,-41.1237,-0.2312
205,2025-10-28,-37919.01,47504.6,9585.59,9,1000000.0,-507.2711,-3.7919
206,2025-10-29,-27575.45,33009.54,0.0,24,1000000.0,-99.7487,-2.7575
207,2025-10-30,-5170.27,77549.89,14367.17,9,1000000.0,-121.1498,-0.517
208,2025-10-31,-52429.07,83851.34,736.39,15,1000000.0,-167.9376,-5.2429
209,2025-11-03,-18499.93,68801.8,26780.57,19,1000000.0,-110.2594,-1.85
210,2025-11-04,-40360.76,43563.42,0.0,23,1000000.0,-244.3042,-4.0361
211,2025-11-06,-12842.88,124686.98,11009.18,56,1000000.0,-125.0452,-1.2843
212,2025-11-07,47533.5,15006.0,47533.5,115,1000000.0,334.9552,4.7534
213,2025-11-10,-72931.25,76032.93,0.0,17,1000000.0,-193.7454,-7.2931
214,2025-11-11,103011.7,39597.57,106937.11,41,1000000.0,143.6145,10.3012
215,2025-11-12,10169.33,23943.32,14889.08,49,1000000.0,-108.1688,1.0169
216,2025-11-13,-61937.67,90507.29,10933.58,30,1000000.0,-118.7507,-6.1938
217,2025-11-14,140153.09,102867.17,141087.9,47,1000000.0,-71.1545,14.0153
218,2025-11-17,-38776.36,51309.05,0.0,9,1000000.0,-493.2548,-3.8776
219,2025-11-18,-19504.23,23675.26,417.15,9,1000000.0,-245.5489,-1.9504
220,2025-11-19,-29591.31,42043.86,668.98,72,1000000.0,-115.708,-2.9591
221,2025-11-20,-3290.18,25758.09,0.0,48,1000000.0,-84.6825,-0.329
222,2025-11-21,-64941.05,85303.77,7307.21,9,1000000.0,-215.9013,-6.4941
223,2025-11-24,-34304.74,63863.51,21331.18,15,1000000.0,-151.5645,-3.4305
224,2025-11-25,-28501.07,38619.49,5658.61,11,1000000.0,-189.2649,-2.8501
225,2025-11-26,14243.35,14957.1,16662.6,28,1000000.0,4.5244,1.4243
226,2025-11-27,-37205.75,83925.16,7863.58,25,1000000.0,-298.1422,-3.7206
227,2025-11-28,-18698.04,20480.83,1674.66,8,1000000.0,-125.433,-1.8698
228,2025-12-01,-36962.78,49207.68,2054.34,11,1000000.0,-220.4114,-3.6963
229,2025-12-02,-18299.76,25076.92,392.69,11,1000000.0,-406.0131,-1.83
230,2025-12-03,-89689.77,132828.74,1820.52,11,1000000.0,-209.8364,-8.969
231,2025-12-04,-10840.88,23016.98,4245.99,25,1000000.0,-79.029,-1.0841
232,2025-12-05,-10695.22,24444.49,717.07,70,1000000.0,-113.0758,-1.0695
233,2025-12-08,-46726.91,57752.58,0.0,21,1000000.0,-200.3519,-4.6727
234,2025-12-09,-27652.43,78766.51,38481.5,12,1000000.0,-37.0862,-2.7652
235,2025-12-10,-107235.43,120963.67,0.0,35,1000000.0,-202.112,-10.7235
236,2025-12-11,-30079.08,107714.46,18821.4,33,1000000.0,-72.6803,-3.0079
237,2025-12-12,-20228.41,52357.09,9546.23,17,1000000.0,-236.3726,-2.0228
238,2025-12-15,625.54,6148.91,3082.96,24,1000000.0,-9.8662,0.0626
239,2025-12-16,-29081.77,39685.28,9619.59,19,1000000.0,-147.9801,-2.9082
240,2025-12-17,-66792.58,82619.59,15827.01,13,1000000.0,-229.3379,-6.6793
241,2025-12-18,12849.03,67484.49,36797.15,35,1000000.0,-3.5212,1.2849
242,2025-12-19,-40734.66,54048.18,4285.11,30,1000000.0,-123.4794,-4.0735
243,2025-12-22,316.54,5106.52,776.58,56,1000000.0,-272.0261,0.0317
244,2025-12-23,-2506.84,5068.68,1242.13,36,1000000.0,-94.7593,-0.2507
245,2025-12-24,55714.26,18854.19,55714.26,10,1000000.0,-113.1187,5.5714
246,2025-12-26,-7980.49,31969.8,296.28,11,1000000.0,-156.3507,-0.798
247,2025-12-29,-30341.89,37837.03,2196.93,9,1000000.0,-260.489,-3.0342
248,2025-12-30,1729.98,32695.01,19030.25,11,1000000.0,-56.3084,0.173
