episode,date,pnl,max_drawdown,peak_pnl,trades,investment,total_reward,return_pct
48,2025-03-07,-15201.64,18465.07,0.0,2,1000000.0,-99.4069,-1.5202
49,2025-03-10,31950.59,41299.59,65379.04,110,1000000.0,-148.3061,3.1951
50,2025-03-11,-8716.85,15235.65,0.0,21,1000000.0,-106.075,-0.8717
51,2025-03-12,-41489.44,91371.92,5873.49,93,1000000.0,-72.2042,-4.1489
52,2025-03-13,13795.43,55381.18,13795.43,70,1000000.0,-150.0111,1.3795
53,2025-03-17,-48697.19,54570.66,3932.05,104,1000000.0,-132.9499,-4.8697
54,2025-03-18,8593.46,5150.81,8787.17,45,1000000.0,-23.3073,0.8593
55,2025-03-19,-24604.95,35638.42,0.0,10,1000000.0,-172.1039,-2.4605
56,2025-03-20,-6966.9,74792.92,61595.07,93,1000000.0,30.0259,-0.6967
57,2025-03-21,-36639.47,88980.89,41819.2,17,1000000.0,-64.5983,-3.6639
58,2025-03-24,1766.95,4848.74,6438.63,12,1000000.0,16.2484,0.1767
59,2025-03-25,-30815.36,46705.9,0.0,89,1000000.0,-105.1373,-3.0815
60,2025-03-26,131395.39,98063.54,131395.39,84,1000000.0,61.7161,13.1395
61,2025-03-27,100232.03,19127.38,100558.02,21,1000000.0,-17.2471,10.0232
62,2025-03-28,45505.22,46415.41,58543.04,83,1000000.0,-9.1112,4.5505
63,2025-04-01,53418.63,53906.4,78638.06,163,1000000.0,54.7802,5.3419
64,2025-04-02,6072.08,59973.9,8339.85,42,1000000.0,-13.3813,0.6072
65,2025-04-03,-4090.14,34807.08,15456.21,9,1000000.0,-115.3611,-0.409
66,2025-04-04,-59794.72,117022.05,15940.92,20,1000000.0,-63.4104,-5.9795
67,2025-04-07,-140375.64,162146.83,3403.97,59,1000000.0,-184.0219,-14.0376
68,2025-04-08,-8238.41,19481.12,11242.72,52,1000000.0,36.4804,-0.8238
69,2025-04-09,-18262.2,22901.23,3077.48,6,1000000.0,-103.2903,-1.8262
70,2025-04-11,-6065.72,14077.46,5639.76,16,1000000.0,-47.6102,-0.6066
71,2025-04-15,-6896.82,10223.37,2445.83,11,1000000.0,-101.3257,-0.6897
72,2025-04-16,-7832.76,101087.47,89847.36,9,1000000.0,56.4442,-0.7833
73,2025-04-17,61543.93,62133.65,122366.66,18,1000000.0,-6.6568,6.1544
74,2025-04-21,-45045.45,59012.17,2794.45,46,1000000.0,-58.1641,-4.5045
75,2025-04-22,-9664.92,15334.9,0.0,41,1000000.0,-112.791,-0.9665
76,2025-04-23,-112894.83,138341.31,6545.21,75,1000000.0,-99.4773,-11.2895
77,2025-04-24,156180.19,75335.57,157003.39,171,1000000.0,555.1212,15.618
78,2025-04-25,74388.48,159548.3,158097.67,68,1000000.0,111.5155,7.4388
79,2025-04-28,-12921.89,59425.42,1998.05,26,1000000.0,-33.782,-1.2922
80,2025-04-29,28409.09,45147.69,35871.92,97,1000000.0,86.6877,2.8409
81,2025-04-30,57906.93,44573.42,57906.93,16,1000000.0,-202.5597,5.7907
82,2025-05-02,66307.85,98513.57,66307.85,79,1000000.0,-45.4331,6.6308
83,2025-05-05,-10784.71,17063.42,414.16,12,1000000.0,-51.766,-1.0785
84,2025-05-06,-23328.04,39224.47,0.0,184,1000000.0,-205.8512,-2.3328
85,2025-05-07,14652.57,29115.51,29473.04,95,1000000.0,-6.7738,1.4653
86,2025-05-08,151919.29,30551.9,151919.29,81,1000000.0,-98.4298,15.1919
87,2025-05-09,-27712.85,55782.99,18526.18,27,1000000.0,-78.0408,-2.7713
88,2025-05-12,6881.3,23622.95,20460.92,21,1000000.0,-23.8242,0.6881
89,2025-05-13,12869.72,45322.23,21232.85,70,1000000.0,-61.2402,1.287
90,2025-05-14,128619.39,122386.22,185678.87,107,1000000.0,5.3336,12.8619
91,2025-05-15,-7475.24,27996.0,20520.76,20,1000000.0,7.4159,-0.7475
92,2025-05-16,-113667.95,134586.57,4281.82,32,1000000.0,-138.2782,-11.3668
93,2025-05-19,23958.64,24062.98,26447.45,87,1000000.0,-111.5214,2.3959
94,2025-05-20,117506.74,23144.09,127011.0,79,1000000.0,211.4991,11.7507
95,2025-05-21,-36235.73,38205.63,0.0,0,1000000.0,-183.2731,-3.6236
96,2025-05-22,225310.52,58521.59,283832.11,99,1000000.0,37.899,22.5311
97,2025-05-23,13204.62,23632.21,29611.76,13,1000000.0,15.1445,1.3205
98,2025-05-26,-25782.11,33462.05,823.49,85,1000000.0,-85.7658,-2.5782
99,2025-05-27,-65786.2,67272.68,906.78,67,1000000.0,-177.5579,-6.5786
100,2025-05-28,-51439.31,91946.67,488.77,98,1000000.0,-171.2545,-5.1439
101,2025-05-29,-3690.66,107193.25,41028.38,142,1000000.0,-94.5113,-0.3691
102,2025-05-30,-15073.0,88519.81,8849.28,165,1000000.0,-125.728,-1.5073
103,2025-06-02,3958.57,1315.75,5274.32,8,1000000.0,32.3045,0.3959
104,2025-06-03,-214.21,32269.84,3323.17,72,1000000.0,-106.3282,-0.0214
105,2025-06-04,-34091.22,43302.65,4748.07,25,1000000.0,-98.6536,-3.4091
106,2025-06-05,-20420.64,26732.14,0.0,0,1000000.0,-172.1816,-2.0421
107,2025-06-06,8437.47,50846.6,31519.65,22,1000000.0,109.4947,0.8437
108,2025-06-09,-8673.62,11279.47,0.0,16,1000000.0,-100.441,-0.8674
109,2025-06-10,-16947.69,21750.67,4802.99,24,1000000.0,-107.4847,-1.6948
110,2025-06-11,9547.39,71386.3,66249.45,12,1000000.0,35.3646,0.9547
111,2025-06-12,74697.29,135266.93,143141.55,54,1000000.0,9.9383,7.4697
112,2025-06-13,-10472.41,11379.72,0.0,2,1000000.0,-84.73,-1.0472
113,2025-06-16,-67331.29,79021.73,6708.04,25,1000000.0,-210.7166,-6.7331
114,2025-06-17,-27229.01,48746.02,120.59,112,1000000.0,-178.3449,-2.7229
115,2025-06-18,1603.37,89188.77,31953.78,37,1000000.0,-55.1427,0.1603
116,2025-06-19,-31121.97,40606.74,0.0,2,1000000.0,-225.2366,-3.1122
117,2025-06-20,55811.43,49579.36,63224.01,18,1000000.0,-44.4282,5.5811
118,2025-06-23,-24666.06,26151.97,0.0,19,1000000.0,-143.1471,-2.4666
119,2025-06-24,14927.81,15389.42,27842.0,51,1000000.0,92.9316,1.4928
120,2025-06-25,-20362.82,29556.86,4562.64,2,1000000.0,-207.1811,-2.0363
121,2025-06-26,26524.96,26447.91,36147.07,32,1000000.0,52.8639,2.6525
122,2025-06-27,-1155.62,30935.93,6054.42,13,1000000.0,-115.4407,-0.1156
123,2025-06-30,-19304.08,57693.16,1184.93,55,1000000.0,-111.5889,-1.9304
124,2025-07-01,-11844.07,28899.35,9324.59,98,1000000.0,-41.5534,-1.1844
125,2025-07-02,-23287.54,113979.14,25455.52,44,1000000.0,-69.159,-2.3288
126,2025-07-03,97458.91,75031.94,104929.18,20,1000000.0,19.4021,9.7459
127,2025-07-04,-26860.66,79660.54,25983.12,92,1000000.0,-116.2321,-2.6861
128,2025-07-07,16571.42,14594.7,20353.18,18,1000000.0,-122.0009,1.6571
129,2025-07-08,-36794.94,42289.77,1514.12,95,1000000.0,-87.4495,-3.6795
130,2025-07-09,105667.38,94073.26,129453.22,19,1000000.0,153.5105,10.5667
131,2025-07-10,82035.99,71656.43,82364.27,41,1000000.0,-66.8455,8.2036
132,2025-07-11,27001.16,117838.83,134980.63,82,1000000.0,102.9097,2.7001
133,2025-07-14,22763.46,48598.78,25769.54,125,1000000.0,-47.1127,2.2763
134,2025-07-15,-6349.25,18000.28,1866.06,29,1000000.0,-18.2474,-0.6349
135,2025-07-16,-2889.44,83640.55,78691.35,18,1000000.0,45.0948,-0.2889
136,2025-07-17,104579.53,32712.8,117607.25,177,1000000.0,139.4101,10.458
137,2025-07-18,-3134.56,153508.37,119894.05,90,1000000.0,59.2089,-0.3135
138,2025-07-21,19076.06,49933.43,19904.47,18,1000000.0,-22.4808,1.9076
139,2025-07-22,-1834.98,46424.6,23009.07,98,1000000.0,-74.1418,-0.1835
140,2025-07-23,-9873.03,42307.61,26475.12,9,1000000.0,-7.3053,-0.9873
141,2025-07-24,72240.19,113332.46,128784.29,76,1000000.0,132.1533,7.224
142,2025-07-25,-48873.32,103316.33,24101.63,48,1000000.0,-53.1577,-4.8873
