episode,date,pnl,max_drawdown,peak_pnl,trades,investment,total_reward,return_pct
62,2025-03-28,-86996.67,163136.06,10906.79,126,1000000.0,-209.9217,-8.6997
63,2025-04-01,72919.73,53902.7,75441.67,43,1000000.0,51.3547,7.292
64,2025-04-02,-152541.36,301437.12,69895.99,145,1000000.0,-205.6313,-15.2541
65,2025-04-03,-128411.19,166848.88,29675.03,9,1000000.0,-213.6847,-12.8411
66,2025-04-04,-60825.02,183673.29,71408.26,20,1000000.0,-115.6462,-6.0825
67,2025-04-07,-339819.65,381941.17,3403.97,35,1000000.0,-344.6431,-33.982
68,2025-04-08,-112925.53,156292.2,43366.68,39,1000000.0,-94.4616,-11.2926
69,2025-04-09,-297792.51,352199.15,12206.42,109,1000000.0,-224.4759,-29.7793
70,2025-04-11,-270278.02,276099.33,5821.31,135,1000000.0,-245.4425,-27.0278
71,2025-04-15,-51023.24,58513.03,333.17,40,1000000.0,-280.3102,-5.1023
72,2025-04-16,-1727.26,108931.58,88321.87,15,1000000.0,-75.7139,-0.1727
73,2025-04-17,233125.11,109847.1,273221.39,11,1000000.0,157.3244,23.3125
74,2025-04-21,-32514.05,96492.3,13415.23,15,1000000.0,-88.0579,-3.2514
75,2025-04-22,-61684.9,72086.99,1237.29,9,1000000.0,-144.7788,-6.1685
76,2025-04-23,-249334.88,284576.88,14263.64,59,1000000.0,-207.4535,-24.9335
77,2025-04-24,-78246.02,321506.71,149917.38,68,1000000.0,-238.9593,-7.8246
78,2025-04-25,43368.02,277821.31,267919.99,11,1000000.0,111.3511,4.3368
79,2025-04-28,-13178.06,70820.4,11101.78,13,1000000.0,-74.5098,-1.3178
80,2025-04-29,-44442.13,92285.47,11045.32,42,1000000.0,-207.0746,-4.4442
81,2025-04-30,-99756.89,220273.82,191.37,15,1000000.0,-255.6171,-9.9757
82,2025-05-02,-122291.3,230301.82,2161.18,54,1000000.0,-174.1556,-12.2291
83,2025-05-05,-128541.71,147972.01,5159.4,25,1000000.0,-191.9196,-12.8542
84,2025-05-06,-106636.6,121895.43,0.0,66,1000000.0,-373.9266,-10.6637
85,2025-05-07,-161350.38,225351.46,587.05,125,1000000.0,-167.2553,-16.135
86,2025-05-08,75246.11,117706.99,75246.11,39,1000000.0,-189.9314,7.5246
87,2025-05-09,-234042.29,255959.05,10331.7,49,1000000.0,-230.3579,-23.4042
88,2025-05-12,150886.07,61199.13,156757.47,21,1000000.0,154.6436,15.0886
89,2025-05-13,-222489.74,278610.89,15901.4,74,1000000.0,-258.3214,-22.249
90,2025-05-14,-131457.01,250687.86,31027.97,76,1000000.0,-160.418,-13.1457
91,2025-05-15,11920.72,357690.46,197331.95,117,1000000.0,-40.2706,1.1921
92,2025-05-16,-166110.09,198716.23,22752.86,11,1000000.0,-243.4473,-16.611
93,2025-05-19,-88068.07,130149.8,0.0,88,1000000.0,-249.9502,-8.8068
94,2025-05-20,-17149.6,117455.23,4403.37,121,1000000.0,-250.1122,-1.715
95,2025-05-21,-130550.12,178384.45,33464.66,13,1000000.0,-144.5405,-13.055
96,2025-05-22,-28549.14,293626.29,75379.89,112,1000000.0,-219.4575,-2.8549
97,2025-05-23,-78874.07,97569.58,1977.66,17,1000000.0,-121.8424,-7.8874
98,2025-05-26,-155360.06,182451.3,25692.04,141,1000000.0,-233.4838,-15.536
99,2025-05-27,-155993.8,253582.02,90368.71,75,1000000.0,-284.3707,-15.5994
100,2025-05-28,-296904.03,321569.22,17689.19,132,1000000.0,-271.7437,-29.6904
101,2025-05-29,-127973.77,306703.45,1717.22,63,1000000.0,-241.7807,-12.7974
102,2025-05-30,-144046.08,236158.6,4040.69,92,1000000.0,-254.9801,-14.4046
103,2025-06-02,-20839.85,85935.59,3984.33,31,1000000.0,-159.9275,-2.084
104,2025-06-03,-158474.72,193835.0,8001.18,62,1000000.0,-319.4014,-15.8475
105,2025-06-04,-140126.75,165781.91,0.0,45,1000000.0,-192.4006,-14.0127
106,2025-06-05,-61335.33,135183.49,62980.31,11,1000000.0,-142.5389,-6.1335
107,2025-06-06,99236.4,148074.56,219406.29,37,1000000.0,49.6116,9.9236
108,2025-06-09,-107953.7,112234.4,0.0,59,1000000.0,-295.9684,-10.7954
109,2025-06-10,-88924.81,98805.83,9881.01,25,1000000.0,-280.6098,-8.8925
110,2025-06-11,-26238.94,71177.96,29928.91,9,1000000.0,-41.3967,-2.6239
111,2025-06-12,34473.23,132093.0,94506.05,20,1000000.0,-82.1987,3.4473
112,2025-06-13,-112212.88,169021.08,0.0,37,1000000.0,-202.2062,-11.2213
113,2025-06-16,7593.4,67159.61,23106.77,29,1000000.0,-66.0265,0.7593
114,2025-06-17,-65763.28,83871.88,0.0,44,1000000.0,-368.7791,-6.5763
115,2025-06-18,-89839.2,183702.63,36716.28,22,1000000.0,-167.4241,-8.9839
116,2025-06-19,-141088.71,173061.0,0.0,15,1000000.0,-294.2118,-14.1089
117,2025-06-20,61651.75,68427.09,70868.89,9,1000000.0,-31.2057,6.1652
118,2025-06-23,-33681.37,67998.93,22906.96,31,1000000.0,-132.1963,-3.3681
119,2025-06-24,-69471.9,122897.96,25839.0,91,1000000.0,-126.6227,-6.9472
120,2025-06-25,-91168.36,133579.24,0.0,33,1000000.0,-178.3614,-9.1168
121,2025-06-26,-2806.89,182034.35,87071.21,101,1000000.0,-91.7814,-0.2807
122,2025-06-27,-35017.49,105992.47,18344.69,9,1000000.0,-148.3281,-3.5017
123,2025-06-30,-90164.92,115734.69,676.62,56,1000000.0,-249.6383,-9.0165
124,2025-07-01,-2905.03,31807.07,17647.84,33,1000000.0,-34.9361,-0.2905
125,2025-07-02,-61715.49,152240.93,15367.65,18,1000000.0,-151.035,-6.1715
126,2025-07-03,-57998.12,152488.12,18258.6,32,1000000.0,-141.9763,-5.7998
127,2025-07-04,-79558.7,148229.45,1210.42,53,1000000.0,-192.7148,-7.9559
128,2025-07-07,-60716.16,89014.89,1091.64,9,1000000.0,-223.7913,-6.0716
129,2025-07-08,-36050.48,53840.45,2451.53,27,1000000.0,-162.17,-3.605
130,2025-07-09,54269.94,92393.09,107060.78,50,1000000.0,-63.9948,5.427
131,2025-07-10,6624.03,119688.79,6759.44,77,1000000.0,-189.4754,0.6624
132,2025-07-11,-82357.37,183620.36,91403.63,18,1000000.0,-125.5602,-8.2357
133,2025-07-14,-54728.08,90498.96,0.0,44,1000000.0,-258.8151,-5.4728
134,2025-07-15,24832.7,67876.24,57046.56,15,1000000.0,36.3176,2.4833
135,2025-07-16,-12743.31,68397.42,43645.31,9,1000000.0,-50.415,-1.2743
136,2025-07-17,-66798.78,163284.45,46998.78,92,1000000.0,-130.5934,-6.6799
137,2025-07-18,-20169.27,146423.28,105220.21,26,1000000.0,-18.3546,-2.0169
138,2025-07-21,47492.07,74568.5,58455.14,21,1000000.0,39.8906,4.7492
139,2025-07-22,-65024.93,77715.25,1435.3,96,1000000.0,-317.2101,-6.5025
140,2025-07-23,7168.12,70223.34,15168.36,9,1000000.0,-78.8215,0.7168
141,2025-07-24,19618.38,113634.21,81345.52,62,1000000.0,-40.6334,1.9618
142,2025-07-25,-75154.38,123892.98,36703.89,14,1000000.0,-132.8961,-7.5154
