episode,date,pnl,max_drawdown,peak_pnl,trades,investment,total_reward,return_pct
193,2025-10-09,-67204.92,151099.98,0.0,18,1000000.0,-140.5627,-6.7205
194,2025-10-10,-20757.95,77551.8,23026.43,9,1000000.0,-91.7603,-2.0758
195,2025-10-13,-104309.08,106821.98,0.0,18,1000000.0,-440.7128,-10.4309
196,2025-10-14,78171.13,95323.31,130520.12,9,1000000.0,540.0394,7.8171
197,2025-10-15,7887.93,140034.75,33005.28,18,1000000.0,-89.0935,0.7888
198,2025-10-16,65715.43,56550.36,103436.66,9,1000000.0,-4.7789,6.5715
199,2025-10-17,27730.82,70855.43,77764.05,9,1000000.0,73.9737,2.7731
200,2025-10-20,-50344.17,138928.58,36775.28,18,1000000.0,-158.5601,-5.0344
201,2025-10-21,-495.87,35291.21,0.0,17,1000000.0,-37.8618,-0.0496
202,2025-10-23,24613.42,119806.77,45051.96,18,1000000.0,-249.301,2.4613
203,2025-10-24,-55660.54,126227.71,6205.17,18,1000000.0,-111.2244,-5.5661
204,2025-10-27,7193.09,40892.9,28694.75,9,1000000.0,34.8087,0.7193
205,2025-10-28,-66965.19,101007.43,34042.24,19,1000000.0,-127.7758,-6.6965
206,2025-10-29,-41450.8,79255.36,672.1,9,1000000.0,-103.5767,-4.1451
207,2025-10-30,47976.35,68122.89,70416.87,11,1000000.0,-36.4124,4.7976
208,2025-10-31,-90733.71,175659.05,4978.24,18,1000000.0,-173.5633,-9.0734
209,2025-11-03,-86176.8,119166.73,8643.12,15,1000000.0,-192.2547,-8.6177
210,2025-11-04,-25470.63,79468.09,0.0,18,1000000.0,-193.3674,-2.5471
211,2025-11-06,-91804.96,233913.43,11986.64,18,1000000.0,-167.7006,-9.1805
212,2025-11-07,43153.61,73051.74,76188.88,9,1000000.0,-9.292,4.3154
213,2025-11-10,-110774.31,120785.67,0.0,18,1000000.0,-226.345,-11.0774
214,2025-11-11,54375.76,80630.65,58301.18,18,1000000.0,-79.1196,5.4376
215,2025-11-12,-21398.52,118982.15,84561.33,9,1000000.0,-55.3337,-2.1399
216,2025-11-13,-62403.2,174884.0,9609.04,18,1000000.0,-157.4785,-6.2403
217,2025-11-14,101740.3,150341.87,101740.3,18,1000000.0,-144.3148,10.174
218,2025-11-17,-58547.32,61439.03,1190.42,18,1000000.0,-337.3309,-5.8547
219,2025-11-18,23341.72,73680.82,36570.33,9,1000000.0,-73.2607,2.3342
220,2025-11-19,-16308.98,73926.01,1815.07,9,1000000.0,-83.4511,-1.6309
221,2025-11-20,58540.66,65256.7,60288.67,9,1000000.0,-75.4596,5.8541
222,2025-11-21,-16635.37,97030.37,15034.76,11,1000000.0,-114.5913,-1.6635
223,2025-11-24,-6688.02,94357.81,11859.98,18,1000000.0,-180.2929,-0.6688
224,2025-11-25,1631.84,66083.7,8197.73,18,1000000.0,-178.2405,0.1632
225,2025-11-26,81965.61,47517.29,91211.25,9,1000000.0,100.3228,8.1966
226,2025-11-27,-59348.43,141311.69,0.0,18,1000000.0,-328.7277,-5.9348
227,2025-11-28,-100809.9,115880.42,14919.15,9,1000000.0,-170.0456,-10.081
228,2025-12-01,-1280.55,61431.28,17461.76,18,1000000.0,-74.4017,-0.1281
229,2025-12-02,-22039.87,53212.79,3193.5,18,1000000.0,-323.4797,-2.204
230,2025-12-03,-109871.78,147568.69,4516.25,18,1000000.0,-174.0273,-10.9872
231,2025-12-04,-50357.06,102734.84,13645.05,10,1000000.0,-136.0941,-5.0357
232,2025-12-05,17533.59,83831.25,54235.21,9,1000000.0,-20.5278,1.7534
233,2025-12-08,-24413.24,98530.32,9420.41,18,1000000.0,-135.758,-2.4413
234,2025-12-09,-93052.43,102171.27,295.54,18,1000000.0,-167.0619,-9.3052
235,2025-12-10,-144864.08,185623.55,0.0,18,1000000.0,-154.1744,-14.4864
236,2025-12-11,-140031.01,228030.67,25562.78,18,1000000.0,-163.8479,-14.0031
237,2025-12-12,-112751.93,144727.21,8508.53,18,1000000.0,-403.1029,-11.2752
238,2025-12-15,31583.29,29259.19,44930.69,9,1000000.0,91.7995,3.1583
239,2025-12-16,-37741.06,66410.91,11096.01,18,1000000.0,-179.4881,-3.7741
240,2025-12-17,-124172.97,124172.97,0.0,18,1000000.0,-301.9631,-12.4173
241,2025-12-18,-15301.17,111305.38,10949.09,18,1000000.0,-111.3094,-1.5301
242,2025-12-19,-52085.22,71864.6,14914.71,18,1000000.0,-90.1008,-5.2085
243,2025-12-22,6385.2,30200.73,10850.47,9,1000000.0,-187.1879,0.6385
244,2025-12-23,2305.77,50987.73,39882.44,9,1000000.0,17.3213,0.2306
245,2025-12-24,56114.99,75462.37,56114.99,18,1000000.0,-116.0253,5.6115
246,2025-12-26,-31366.76,80023.02,135.81,18,1000000.0,-166.8076,-3.1367
247,2025-12-29,60915.28,28375.83,72464.8,9,1000000.0,187.655,6.0915
248,2025-12-30,-34556.04,60258.1,14284.16,18,1000000.0,-162.731,-3.4556
