episode,date,pnl,max_drawdown,peak_pnl,trades,investment,total_reward,return_pct
201,2025-10-21,25727.63,20067.64,25752.72,32,1000000.0,-5.6446,2.5728
202,2025-10-23,96370.02,69755.77,109537.28,242,1000000.0,39.1013,9.637
203,2025-10-24,86662.16,73867.02,119319.99,95,1000000.0,43.788,8.6662
204,2025-10-27,-352.1,18519.48,9749.3,9,1000000.0,-69.7036,-0.0352
205,2025-10-28,60562.9,85798.69,77821.76,60,1000000.0,326.1832,6.0563
206,2025-10-29,5175.37,40047.85,38600.31,17,1000000.0,-32.0106,0.5175
207,2025-10-30,63425.93,60854.41,63437.78,222,1000000.0,-16.2043,6.3426
208,2025-10-31,3845.15,76973.13,10604.31,44,1000000.0,-86.4611,0.3845
209,2025-11-03,-3715.7,9393.54,0.0,6,1000000.0,-43.1818,-0.3716
210,2025-11-04,24619.53,34938.5,30612.12,94,1000000.0,-76.026,2.462
211,2025-11-06,-66115.46,145071.67,1510.81,293,1000000.0,-143.5979,-6.6115
212,2025-11-07,-16744.5,71418.84,14409.87,18,1000000.0,-220.9514,-1.6745
213,2025-11-10,-13039.01,55142.3,4886.76,91,1000000.0,-140.8175,-1.3039
214,2025-11-11,44005.64,43226.47,44398.18,53,1000000.0,-29.3956,4.4006
215,2025-11-12,-22015.58,64743.93,42728.35,18,1000000.0,-25.3522,-2.2016
216,2025-11-13,56985.16,70146.4,64186.38,50,1000000.0,-14.2401,5.6985
217,2025-11-14,112893.59,35265.35,112910.91,122,1000000.0,-65.1995,11.2894
218,2025-11-17,-71606.22,83674.91,44.28,100,1000000.0,-381.0995,-7.1606
219,2025-11-18,-2907.12,66275.94,24917.42,39,1000000.0,-92.1127,-0.2907
220,2025-11-19,-41462.33,54427.97,12906.51,9,1000000.0,-138.3251,-4.1462
221,2025-11-20,52050.04,32961.4,57515.03,9,1000000.0,-106.206,5.205
222,2025-11-21,-35149.03,114147.75,10002.07,84,1000000.0,-123.9963,-3.5149
223,2025-11-24,73618.54,27712.15,76345.31,102,1000000.0,51.9338,7.3619
224,2025-11-25,3574.34,53981.05,13073.39,138,1000000.0,-129.7843,0.3574
225,2025-11-26,2822.67,38313.08,22250.69,11,1000000.0,-63.736,0.2823
226,2025-11-27,68436.24,68871.96,110050.51,138,1000000.0,96.211,6.8436
227,2025-11-28,-15929.3,26251.87,5897.32,9,1000000.0,-91.4632,-1.5929
228,2025-12-01,17427.97,49918.29,36170.28,62,1000000.0,-10.3585,1.7428
229,2025-12-02,16337.95,29184.6,26318.73,116,1000000.0,-101.3545,1.6338
230,2025-12-03,-66377.84,152715.21,7716.63,222,1000000.0,-127.3031,-6.6378
231,2025-12-04,12663.37,32131.01,27597.66,15,1000000.0,-3.3864,1.2663
232,2025-12-05,299.34,16744.05,519.18,2,1000000.0,-12.7566,0.0299
233,2025-12-08,62035.54,50402.28,95869.19,74,1000000.0,105.6176,6.2036
234,2025-12-09,-27324.88,35186.34,6387.71,48,1000000.0,-116.6688,-2.7325
235,2025-12-10,53283.45,57489.76,72868.45,161,1000000.0,-68.8747,5.3283
236,2025-12-11,8949.45,13106.64,17937.31,40,1000000.0,20.0027,0.8949
237,2025-12-12,40919.53,12758.19,40983.58,102,1000000.0,357.5608,4.092
238,2025-12-15,-12227.64,17304.19,3082.96,11,1000000.0,-102.6114,-1.2228
239,2025-12-16,-31.39,32026.85,14934.69,90,1000000.0,-44.0333,-0.0031
240,2025-12-17,-62904.98,111488.09,48583.11,74,1000000.0,-93.7918,-6.2905
241,2025-12-18,52184.55,30757.88,53976.22,59,1000000.0,-1.629,5.2185
242,2025-12-19,-34253.36,60294.07,12801.05,274,1000000.0,-62.6279,-3.4253
243,2025-12-22,-11668.25,21142.99,3174.55,11,1000000.0,-383.0722,-1.1668
244,2025-12-23,-8487.82,9748.12,0.0,22,1000000.0,-173.2594,-0.8488
245,2025-12-24,89269.08,35119.09,89269.08,116,1000000.0,-13.7879,8.9269
246,2025-12-26,13597.38,39114.77,13597.38,30,1000000.0,-81.5449,1.3597
247,2025-12-29,29632.45,27591.18,40194.76,22,1000000.0,8.0654,2.9632
248,2025-12-30,5479.23,29246.3,23438.05,100,1000000.0,31.2666,0.5479
