episode,date,pnl,max_drawdown,peak_pnl,trades,investment,total_reward,return_pct
108,2025-06-09,0.0,0.0,0.0,0,1000000.0,0.0,0.0
109,2025-06-10,0.0,0.0,0.0,0,1000000.0,0.0,0.0
110,2025-06-11,0.0,0.0,0.0,0,1000000.0,0.0,0.0
111,2025-06-12,0.0,0.0,0.0,0,1000000.0,0.0,0.0
112,2025-06-13,0.0,0.0,0.0,0,1000000.0,0.0,0.0
113,2025-06-16,0.0,0.0,0.0,0,1000000.0,0.0,0.0
114,2025-06-17,0.0,0.0,0.0,0,1000000.0,0.0,0.0
115,2025-06-18,0.0,0.0,0.0,0,1000000.0,0.0,0.0
116,2025-06-19,0.0,0.0,0.0,0,1000000.0,0.0,0.0
117,2025-06-20,0.0,0.0,0.0,0,1000000.0,0.0,0.0
118,2025-06-23,0.0,0.0,0.0,0,1000000.0,0.0,0.0
119,2025-06-24,0.0,0.0,0.0,0,1000000.0,0.0,0.0
120,2025-06-25,0.0,0.0,0.0,0,1000000.0,0.0,0.0
121,2025-06-26,0.0,0.0,0.0,0,1000000.0,0.0,0.0
122,2025-06-27,0.0,0.0,0.0,0,1000000.0,0.0,0.0
123,2025-06-30,0.0,0.0,0.0,0,1000000.0,0.0,0.0
124,2025-07-01,0.0,0.0,0.0,0,1000000.0,0.0,0.0
125,2025-07-02,0.0,0.0,0.0,0,1000000.0,0.0,0.0
126,2025-07-03,0.0,0.0,0.0,0,1000000.0,0.0,0.0
127,2025-07-04,0.0,0.0,0.0,0,1000000.0,0.0,0.0
128,2025-07-07,0.0,0.0,0.0,0,1000000.0,0.0,0.0
129,2025-07-08,6294.41,2316.67,6294.41,16,19622.525065187114,2.5899,32.0775
130,2025-07-09,0.0,0.0,0.0,0,1000000.0,0.0,0.0
131,2025-07-10,0.0,0.0,0.0,0,1000000.0,0.0,0.0
132,2025-07-11,0.0,0.0,0.0,0,1000000.0,0.0,0.0
133,2025-07-14,0.0,0.0,0.0,0,1000000.0,0.0,0.0
134,2025-07-15,-23887.21,28505.32,0.0,21,42466.68579904813,-1678.5633,-56.2493
135,2025-07-16,0.0,0.0,0.0,0,1000000.0,0.0,0.0
136,2025-07-17,0.0,0.0,0.0,0,1000000.0,0.0,0.0
137,2025-07-18,0.0,0.0,0.0,0,1000000.0,0.0,0.0
138,2025-07-21,0.0,0.0,0.0,0,1000000.0,0.0,0.0
139,2025-07-22,0.0,0.0,0.0,0,1000000.0,0.0,0.0
140,2025-07-23,0.0,0.0,0.0,0,1000000.0,0.0,0.0
141,2025-07-24,0.0,0.0,0.0,0,1000000.0,0.0,0.0
142,2025-07-25,0.0,0.0,0.0,0,1000000.0,0.0,0.0
